"RESPOND_ID","EXAMIN_BEGIN_DE","TOUR_CTPRVN_NM","TOUR_SIGNGU_NM","TOUR_BEGIN_DE","TOUR_PD_VALUE","TOUR_COM_NMPR_NM","COM_ONE_TY","COM_TWO_TY","COM_THREE_TY","COM_FOUR_TY","COM_FIVE_TY","COM_SIX_TY","TOUR_PURPS_NM","SEXDSTN_FLAG_CD","AGRDE_FLAG_NM","MRRG_AT_NM","CHLDRN_TY_NM","OCCP_NM","HSHLD_INCOME_DGREE_NM"
53328293,20250331,"부산시","모름",20250215,"1박 2일","2명","연인",NA,NA,NA,NA,NA,"식도락 (지역 특색/제철 음식)","F","30대","미혼","미혼","사무/기술직","모름"
53328368,20250331,"경상북도","김천시",20250215,"1박 2일","2명","배우자",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","모름"
53328592,20250331,"전라남도","여수시",20250301,"1박 2일","4명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"식도락 (지역 특색/제철 음식)","F","40대","기혼","자녀 성장(막내 중고생)","전업주부","700만원 이상"
53328672,20250331,"전라북도","무주군",20250110,"2박 3일","5명 이상","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"놀이/테마공원-온천 등 즐기기","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","300~500만원 미만"
53328936,20250331,"부산시","모름",20250222,"1박 2일","3명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"식도락 (지역 특색/제철 음식)","F","20대","미혼","미혼","사무/기술직","모름"
53329105,20250331,"경상북도","경주시",20250329,"1박 2일","2명","배우자",NA,NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","M","30대","미혼","미혼","사무/기술직","300~500만원 미만"
53329925,20250331,"울산시","모름",20241201,"1박 2일","5명 이상","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"휴식","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","전업주부","300~500만원 미만"
53330126,20250331,"경상남도","밀양시/사천시",20241219,"1박 2일","2명","배우자",NA,NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","F","30대","기혼","신혼기(자녀 없음)","사무/기술직","300만원 미만"
53330193,20250331,"울산시","모름",20250119,"1박 2일","3명","부모/형제/자녀 등 가족","친구",NA,NA,NA,NA,"친지/친구/친척 만나기","F","40대","미혼","미혼","사무/기술직","300만원 미만"
53330538,20250331,"강원도","태백시",20250221,"2박 3일","5명 이상","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"취미-운동 활동 (등산/ 낚시/ 골프 등)","F","50대","미혼","미혼","사무/기술직","300~500만원 미만"
53330701,20250331,"서울시","모름",20250314,"2박 3일","혼자서","혼자서",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","M","20대","미혼","미혼","사무/기술직","300~500만원 미만"
53330775,20250331,"부산시","모름",20250126,"3박 4일","5명 이상","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
53331173,20250331,"제주도","구좌읍/애월읍/한림읍",20250306,"2박 3일","2명","친구",NA,NA,NA,NA,NA,"식도락 (지역 특색/제철 음식)","F","30대","미혼","미혼","기타/무직","500~700만원 미만"
53331501,20250331,"서울시","모름",20250327,"3박 4일","3명","친구",NA,NA,NA,NA,NA,"휴식","F","60대 이상","기혼","자녀 성인(막내 대학)","전업주부","700만원 이상"
53331938,20250331,"충청남도","서천군/예산군/태안군",20250202,"1박 2일","2명","배우자",NA,NA,NA,NA,NA,"놀이/테마공원-온천 등 즐기기","M","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
53331951,20250331,"제주도","서귀포시(시내동)/성산읍/애월읍/제주시(시내동)",20250214,"3박 4일","5명 이상","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"휴식","M","50대","기혼","자녀 독립(막내 결혼)","판매/서비스직","300만원 미만"
53332438,20250331,"전라북도","익산시",20241213,"2박 3일","4명","친구",NA,NA,NA,NA,NA,"역사-유적 감상 (유적지/ 박물관 등)","F","50대","기타","자녀 성인(막내 대학)","사무/기술직","300~500만원 미만"
53332574,20250331,"강원도","동해시",20250207,"1박 2일","2명","연인",NA,NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","F","30대","미혼","미혼","사무/기술직","500~700만원 미만"
53332789,20250331,"대전시","모름",20241206,"1박 2일","5명 이상","배우자","친구",NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","F","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","500~700만원 미만"
53332832,20250331,"경상북도","경주시/청도군",20250329,"1박 2일","모름","배우자","부모/형제/자녀 등 가족","친구",NA,NA,NA,"놀이/테마공원-온천 등 즐기기","F","50대","기혼","자녀 성장(막내 중고생)","사무/기술직","500~700만원 미만"
53332838,20250331,"전라남도","순천시",20250116,"4박 5일","4명","친구",NA,NA,NA,NA,NA,"취미-운동 활동 (등산/ 낚시/ 골프 등)","M","50대","기혼","자녀 성인(막내 대학)","경영/관리/전문직","700만원 이상"
53333982,20250331,"서울시","모름",20250320,"3박 4일","2명","배우자",NA,NA,NA,NA,NA,"식도락 (지역 특색/제철 음식)","F","40대","기혼","자녀 성인(막내 대학)","전업주부","300~500만원 미만"
53334187,20250331,"인천시","모름",20250201,"3박 4일","2명","배우자",NA,NA,NA,NA,NA,"도시 경관 감상 (건축물/ 거리 등)","M","50대","기혼","자녀 독립(막내 결혼)","기능/숙련/일반작업직","모름"
53334205,20250331,"충청북도","제천시",20250308,"1박 2일","3명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"휴식","M","50대","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
53334344,20250331,"울산시","모름",20250222,"2박 3일","2명","배우자",NA,NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","F","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","300만원 미만"
53334495,20250331,"경기도","양주시",20241214,"모름","4명",NA,NA,NA,NA,NA,NA,"역사-유적 감상 (유적지/ 박물관 등)","F","50대","기혼","자녀 성장(막내 중고생)","사무/기술직","300~500만원 미만"
53334522,20250331,"부산시","모름",20250322,"2박 3일","혼자서","혼자서",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","F","20대","미혼","미혼","기타/무직","모름"
53334780,20250331,"경기도","포천시",20250127,"1박 2일","4명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"휴식","F","50대","기혼","자녀 성인(막내 대학)","기능/숙련/일반작업직","700만원 이상"
53335149,20250331,"제주도","서귀포시(시내동)/제주시(시내동)",20250117,"2박 3일","4명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"역사-유적 감상 (유적지/ 박물관 등)","M","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","자영업","300~500만원 미만"
53335212,20250331,"강원도","홍천군",20241231,"2박 3일","2명","배우자",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","M","50대","기혼","자녀 성인(막내 대학)","사무/기술직","300~500만원 미만"
53335223,20250331,"제주도","구좌읍/성산읍/애월읍/조천읍/표선면",20250107,"3박 4일","4명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"휴식","M","50대","기혼","자녀 성장(막내 중고생)","사무/기술직","500~700만원 미만"
53335232,20250331,"부산시","모름",20250215,"1박 2일","2명","친구",NA,NA,NA,NA,NA,"식도락 (지역 특색/제철 음식)","F","50대","기혼","자녀 성인(막내 대학)","사무/기술직","300만원 미만"
53335287,20250331,"서울시","모름",20250222,"1박 2일","2명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","M","60대 이상","기혼","자녀 독립(막내 결혼)","기능/숙련/일반작업직","모름"
53335292,20250331,"강원도","양양군",20241222,"1박 2일","5명 이상","친구",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","M","50대","기혼","자녀 성장(막내 중고생)","기능/숙련/일반작업직","500~700만원 미만"
53335479,20250331,"경상남도","하동군",20241227,"2박 3일","2명","배우자",NA,NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","M","50대","기혼","자녀 성인(막내 대학)","자영업","700만원 이상"
53336247,20250331,"충청북도","제천시",20250304,"3박 4일","5명 이상","배우자","부모/형제/자녀 등 가족",NA,NA,NA,NA,"휴식","M","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","경영/관리/전문직","500~700만원 미만"
53336281,20250331,"울산시","모름",20250131,"2박 3일","2명","배우자",NA,NA,NA,NA,NA,"휴식","F","50대","기혼","자녀 성인(막내 대학)","사무/기술직","700만원 이상"
53336618,20250331,"대구시","모름",20250308,"1박 2일","2명","배우자",NA,NA,NA,NA,NA,"도시 경관 감상 (건축물/ 거리 등)","M","60대 이상","기혼","자녀 성인(막내 대학)","사무/기술직","300~500만원 미만"
53336774,20250331,"강원도","강릉시",20250201,"1박 2일","5명 이상","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"식도락 (지역 특색/제철 음식)","F","20대","미혼","미혼","자영업","300~500만원 미만"
53336883,20250331,"강원도","강릉시/고성군/속초시/양양군/춘천시",20250314,"2박 3일","2명","배우자",NA,NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","M","60대 이상","기혼","자녀 독립(막내 결혼)","사무/기술직","500~700만원 미만"
53336998,20250331,"전라남도","순천시",20250226,"1박 2일","혼자서","혼자서",NA,NA,NA,NA,NA,"휴식","M","60대 이상","기혼","자녀 성인(막내 대학)","기타/무직","500~700만원 미만"
53337116,20250331,"경상남도","거제시",20250227,"1박 2일","혼자서","혼자서",NA,NA,NA,NA,NA,"휴식","M","40대","미혼","미혼","기타/무직","300만원 미만"
53337737,20250331,"충청북도","충주시(구 청원군 포함)",20250127,"1박 2일","2명","배우자",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","M","60대 이상","기혼","자녀 성인(막내 대학)","기능/숙련/일반작업직","500~700만원 미만"
53337800,20250331,"제주도","서귀포시(시내동)/애월읍/한림읍",20250214,"2박 3일","3명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"휴식","F","30대","기혼","자녀 유아&성장(막내 입학전~초등생)","자영업","500~700만원 미만"
53338102,20250331,"제주도","서귀포시(시내동)",20241217,"모름","혼자서","혼자서",NA,NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","M","50대","기타","자녀 성인(막내 대학)","자영업","700만원 이상"
53338281,20250331,"경상남도","창원시",20250125,"1박 2일","5명 이상","배우자","부모/형제/자녀 등 가족",NA,NA,NA,NA,"친지/친구/친척 만나기","F","50대","기혼","자녀 성장(막내 중고생)","사무/기술직","500~700만원 미만"
53338480,20250331,"서울시","모름",20250221,"2박 3일","5명 이상","직장동료",NA,NA,NA,NA,NA,"축제-행사 참여","F","50대","기혼","자녀 성인(막내 대학)","판매/서비스직","700만원 이상"
53338593,20250331,"경기도","평택시",20250302,"1박 2일","5명 이상","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","M","60대 이상","기혼","자녀 독립(막내 결혼)","기타/무직","300~500만원 미만"
53338641,20250331,"충청북도","음성군",20250327,"3박 4일","3명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","M","60대 이상","기혼","자녀 성인(막내 대학)","기능/숙련/일반작업직","700만원 이상"
53338797,20250331,"전라북도","군산시",20250322,"1박 2일","2명","배우자",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","F","20대","기혼","신혼기(자녀 없음)","사무/기술직","500~700만원 미만"
53339240,20250331,"울산시","모름",20250222,"1박 2일","5명 이상","배우자","부모/형제/자녀 등 가족",NA,NA,NA,NA,"친지/친구/친척 만나기","F","60대 이상","기혼","자녀 성인(막내 대학)","자영업","300~500만원 미만"
53339508,20250331,"전라북도","전주시",20250226,"2박 3일","4명","배우자","부모/형제/자녀 등 가족",NA,NA,NA,NA,"친지/친구/친척 만나기","F","50대","기혼","자녀 성인(막내 대학)","전업주부","500~700만원 미만"
53339832,20250331,"강원도","강릉시/양양군",20250321,"1박 2일","2명","배우자",NA,NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","F","40대","기혼","자녀 성장(막내 중고생)","사무/기술직","700만원 이상"
53339998,20250331,"인천시","모름",20250301,"1박 2일","3명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"휴식","M","50대","기혼","자녀 성인(막내 대학)","사무/기술직","500~700만원 미만"
53340008,20250331,"강원도","양양군",20250302,"1박 2일","2명","배우자",NA,NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","M","50대","기혼","자녀 성인(막내 대학)","기능/숙련/일반작업직","300~500만원 미만"
53340223,20250331,"충청남도","구체적인 지역 모름",20250301,"2박 3일","5명 이상","친구",NA,NA,NA,NA,NA,"식도락 (지역 특색/제철 음식)","M","20대","미혼","미혼","대학/대학원생","모름"
53340231,20250331,"경상북도","칠곡군/포항시",20250105,"1박 2일","모름","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"식도락 (지역 특색/제철 음식)","F","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","700만원 이상"
53340416,20250331,"서울시","모름",20250214,"3박 4일","3명","배우자","부모/형제/자녀 등 가족",NA,NA,NA,NA,"친지/친구/친척 만나기","M","40대","기혼","자녀 유아&성장(막내 입학전~초등생)","자영업","300~500만원 미만"
53340540,20250331,"충청북도","충주시(구 청원군 포함)",20250101,"5박 6일","2명","배우자",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","F","60대 이상","기혼","자녀 독립(막내 결혼)","전업주부","300만원 미만"
53341343,20250331,"강원도","강릉시",20250210,"1박 2일","혼자서","혼자서",NA,NA,NA,NA,NA,"휴식","F","40대","미혼","미혼","사무/기술직","300만원 미만"
53341517,20250331,"부산시","모름",20250117,"1박 2일","5명 이상","직장동료",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","F","50대","기혼","자녀 유아&성장(막내 입학전~초등생)","사무/기술직","500~700만원 미만"
53341562,20250331,"제주도","구체적인 지역 모름",20250222,"1박 2일","5명 이상","친구",NA,NA,NA,NA,NA,"자연 풍경 감상 (산/ 바다 등)","F","50대","기타","자녀 유아&성장(막내 입학전~초등생)","기능/숙련/일반작업직","300~500만원 미만"
53341858,20250331,"경상남도","통영시",20250313,"1박 2일","3명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"휴식","F","30대","미혼","미혼","기능/숙련/일반작업직","300~500만원 미만"
53341964,20250331,"제주도","서귀포시(시내동)",20250301,"2박 3일","4명","부모/형제/자녀 등 가족",NA,NA,NA,NA,NA,"휴식","F","40대","기혼","자녀 성장(막내 중고생)","사무/기술직","500~700만원 미만"
53341999,20250331,"대전시","모름",20250327,"3박 4일","혼자서","혼자서",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","F","30대","기혼","신혼기(자녀 없음)","사무/기술직","모름"
53342236,20250331,"충청남도","태안군",20250308,"1박 2일","2명","배우자",NA,NA,NA,NA,NA,"휴식","M","50대","기혼","자녀 성인(막내 대학)","기능/숙련/일반작업직","700만원 이상"
53342276,20250331,"부산시","모름",20250227,"4박 5일","혼자서","혼자서",NA,NA,NA,NA,NA,"친지/친구/친척 만나기","M","40대","미혼","미혼","사무/기술직","500~700만원 미만"
